Sample Code,SKU Code,Size,Fabric,Print,Colour,Fabric Cost,Accessories Cost,Operational Cost,Stitching Cost,Margin
2-W-GGF-SS-XS-SL-POL,2-W-GGF-SS-XL-SL-POL,Extra Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-SL-POL,2-W-GGF-SS-2XL-SL-POL,2X Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-SL-POL,2-W-GGF-SS-3XL-SL-POL,3X Large ,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-RL-POL,2-W-GGF-SS-XS-RL-POL,Extra Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-RL-POL,2-W-GGF-SS-S-RL-POL,Small,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-RL-POL,2-W-GGF-SS-M-RL-POL,Medium,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-RL-POL,2-W-GGF-SS-L-RL-POL,Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-RL-POL,2-W-GGF-SS-XL-RL-POL,Extra Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-RL-POL,2-W-GGF-SS-2XL-RL-POL,2X Large,Polyester,,Green / Green Flannel,17.45,0,0,0,0
2-W-GGF-SS-XS-RL-POL,2-W-GGF-SS-3XL-RL-POL,3X Large ,Polyester,,Green / Green Flannel,17.45,0,0,0,0
1-M-GYF-LS-XS-SL-POL,1-M-GYF-LS-S-SL-POL,Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-SL-POL,1-M-GYF-LS-M-SL-POL,Medium,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-SL-POL,1-M-GYF-LS-L-SL-POL,Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-SL-POL,1-M-GYF-LS-XL-SL-POL,Extra Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-SL-POL,1-M-GYF-LS-2XL-SL-POL,2X Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-SL-POL,1-M-GYF-LS-3XL-SL-POL,3X Large ,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-RL-POL,1-M-GYF-LS-S-RL-POL,Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-RL-POL,1-M-GYF-LS-M-RL-POL,Medium,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-RL-POL,1-M-GYF-LS-L-RL-POL,Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-RL-POL,1-M-GYF-LS-XL-RL-POL,Extra Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-RL-POL,1-M-GYF-LS-2XL-RL-POL,2X Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-LS-XS-RL-POL,1-M-GYF-LS-3XL-RL-POL,3X Large ,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-M-GYF-SS-XS-SL-POL,1-M-GYF-SS-S-SL-POL,Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-SL-POL,1-M-GYF-SS-M-SL-POL,Medium,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-SL-POL,1-M-GYF-SS-L-SL-POL,Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-SL-POL,1-M-GYF-SS-XL-SL-POL,Extra Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-SL-POL,1-M-GYF-SS-2XL-SL-POL,2X Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-SL-POL,1-M-GYF-SS-3XL-SL-POL,3X Large ,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-RL-POL,1-M-GYF-SS-S-RL-POL,Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-RL-POL,1-M-GYF-SS-M-RL-POL,Medium,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-RL-POL,1-M-GYF-SS-L-RL-POL,Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-RL-POL,1-M-GYF-SS-XL-RL-POL,Extra Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-RL-POL,1-M-GYF-SS-2XL-RL-POL,2X Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-GYF-SS-XS-RL-POL,1-M-GYF-SS-3XL-RL-POL,3X Large ,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-LS-XS-SL-POL,1-W-GYF-LS-XS-SL-POL,Extra Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-SL-POL,1-W-GYF-LS-S-SL-POL,Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-SL-POL,1-W-GYF-LS-M-SL-POL,Medium,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-SL-POL,1-W-GYF-LS-L-SL-POL,Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-SL-POL,1-W-GYF-LS-XL-SL-POL,Extra Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-SL-POL,1-W-GYF-LS-2XL-SL-POL,2X Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-SL-POL,1-W-GYF-LS-3XL-SL-POL,3X Large ,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-RL-POL,1-W-GYF-LS-XS-RL-POL,Extra Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-RL-POL,1-W-GYF-LS-S-RL-POL,Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-RL-POL,1-W-GYF-LS-M-RL-POL,Medium,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-RL-POL,1-W-GYF-LS-L-RL-POL,Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-RL-POL,1-W-GYF-LS-XL-RL-POL,Extra Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-RL-POL,1-W-GYF-LS-2XL-RL-POL,2X Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-LS-XS-RL-POL,1-W-GYF-LS-3XL-RL-POL,3X Large ,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
1-W-GYF-SS-XS-SL-POL,1-W-GYF-SS-XS-SL-POL,Extra Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-SL-POL,1-W-GYF-SS-S-SL-POL,Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-SL-POL,1-W-GYF-SS-M-SL-POL,Medium,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-SL-POL,1-W-GYF-SS-L-SL-POL,Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-SL-POL,1-W-GYF-SS-XL-SL-POL,Extra Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-SL-POL,1-W-GYF-SS-2XL-SL-POL,2X Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-SL-POL,1-W-GYF-SS-3XL-SL-POL,3X Large ,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-RL-POL,1-W-GYF-SS-XS-RL-POL,Extra Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-RL-POL,1-W-GYF-SS-S-RL-POL,Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-RL-POL,1-W-GYF-SS-M-RL-POL,Medium,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-RL-POL,1-W-GYF-SS-L-RL-POL,Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-RL-POL,1-W-GYF-SS-XL-RL-POL,Extra Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-RL-POL,1-W-GYF-SS-2XL-RL-POL,2X Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-W-GYF-SS-XS-RL-POL,1-W-GYF-SS-3XL-RL-POL,3X Large ,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-LS-XS-SL-POL,2-M-GYF-LS-S-SL-POL,Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-SL-POL,2-M-GYF-LS-M-SL-POL,Medium,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-SL-POL,2-M-GYF-LS-L-SL-POL,Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-SL-POL,2-M-GYF-LS-XL-SL-POL,Extra Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-SL-POL,2-M-GYF-LS-2XL-SL-POL,2X Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-SL-POL,2-M-GYF-LS-3XL-SL-POL,3X Large ,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-RL-POL,2-M-GYF-LS-S-RL-POL,Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-RL-POL,2-M-GYF-LS-M-RL-POL,Medium,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-RL-POL,2-M-GYF-LS-L-RL-POL,Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-RL-POL,2-M-GYF-LS-XL-RL-POL,Extra Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-RL-POL,2-M-GYF-LS-2XL-RL-POL,2X Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-LS-XS-RL-POL,2-M-GYF-LS-3XL-RL-POL,3X Large ,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-M-GYF-SS-XS-SL-POL,2-M-GYF-SS-S-SL-POL,Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-SL-POL,2-M-GYF-SS-M-SL-POL,Medium,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-SL-POL,2-M-GYF-SS-L-SL-POL,Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-SL-POL,2-M-GYF-SS-XL-SL-POL,Extra Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-SL-POL,2-M-GYF-SS-2XL-SL-POL,2X Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-SL-POL,2-M-GYF-SS-3XL-SL-POL,3X Large ,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-RL-POL,2-M-GYF-SS-S-RL-POL,Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-RL-POL,2-M-GYF-SS-M-RL-POL,Medium,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-RL-POL,2-M-GYF-SS-L-RL-POL,Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-RL-POL,2-M-GYF-SS-XL-RL-POL,Extra Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-RL-POL,2-M-GYF-SS-2XL-RL-POL,2X Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-M-GYF-SS-XS-RL-POL,2-M-GYF-SS-3XL-RL-POL,3X Large ,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-LS-XS-SL-POL,2-W-GYF-LS-XS-SL-POL,Extra Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-SL-POL,2-W-GYF-LS-S-SL-POL,Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-SL-POL,2-W-GYF-LS-M-SL-POL,Medium,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-SL-POL,2-W-GYF-LS-L-SL-POL,Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-SL-POL,2-W-GYF-LS-XL-SL-POL,Extra Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-SL-POL,2-W-GYF-LS-2XL-SL-POL,2X Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-SL-POL,2-W-GYF-LS-3XL-SL-POL,3X Large ,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-RL-POL,2-W-GYF-LS-XS-RL-POL,Extra Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-RL-POL,2-W-GYF-LS-S-RL-POL,Small,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-RL-POL,2-W-GYF-LS-M-RL-POL,Medium,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-RL-POL,2-W-GYF-LS-L-RL-POL,Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-RL-POL,2-W-GYF-LS-XL-RL-POL,Extra Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-RL-POL,2-W-GYF-LS-2XL-RL-POL,2X Large,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-LS-XS-RL-POL,2-W-GYF-LS-3XL-RL-POL,3X Large ,Polyester,,Green / Yellow Flannel,18.75,0,0,0,0
2-W-GYF-SS-XS-SL-POL,2-W-GYF-SS-XS-SL-POL,Extra Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-SL-POL,2-W-GYF-SS-S-SL-POL,Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-SL-POL,2-W-GYF-SS-M-SL-POL,Medium,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-SL-POL,2-W-GYF-SS-L-SL-POL,Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-SL-POL,2-W-GYF-SS-XL-SL-POL,Extra Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-SL-POL,2-W-GYF-SS-2XL-SL-POL,2X Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-SL-POL,2-W-GYF-SS-3XL-SL-POL,3X Large ,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-RL-POL,2-W-GYF-SS-XS-RL-POL,Extra Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-RL-POL,2-W-GYF-SS-S-RL-POL,Small,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-RL-POL,2-W-GYF-SS-M-RL-POL,Medium,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-RL-POL,2-W-GYF-SS-L-RL-POL,Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-RL-POL,2-W-GYF-SS-XL-RL-POL,Extra Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-RL-POL,2-W-GYF-SS-2XL-RL-POL,2X Large,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
2-W-GYF-SS-XS-RL-POL,2-W-GYF-SS-3XL-RL-POL,3X Large ,Polyester,,Green / Yellow Flannel,17.45,0,0,0,0
1-M-RBA-LS-XS-SL-POL,1-M-RBA-LS-S-SL-POL,Small,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-SL-POL,1-M-RBA-LS-M-SL-POL,Medium,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-SL-POL,1-M-RBA-LS-L-SL-POL,Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-SL-POL,1-M-RBA-LS-XL-SL-POL,Extra Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-SL-POL,1-M-RBA-LS-2XL-SL-POL,2X Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-SL-POL,1-M-RBA-LS-3XL-SL-POL,3X Large ,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-RL-POL,1-M-RBA-LS-S-RL-POL,Small,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-RL-POL,1-M-RBA-LS-M-RL-POL,Medium,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-RL-POL,1-M-RBA-LS-L-RL-POL,Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-RL-POL,1-M-RBA-LS-XL-RL-POL,Extra Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-RL-POL,1-M-RBA-LS-2XL-RL-POL,2X Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-LS-XS-RL-POL,1-M-RBA-LS-3XL-RL-POL,3X Large ,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-M-RBA-SS-XS-SL-POL,1-M-RBA-SS-S-SL-POL,Small,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-SL-POL,1-M-RBA-SS-M-SL-POL,Medium,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-SL-POL,1-M-RBA-SS-L-SL-POL,Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-SL-POL,1-M-RBA-SS-XL-SL-POL,Extra Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-SL-POL,1-M-RBA-SS-2XL-SL-POL,2X Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-SL-POL,1-M-RBA-SS-3XL-SL-POL,3X Large ,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-RL-POL,1-M-RBA-SS-S-RL-POL,Small,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-RL-POL,1-M-RBA-SS-M-RL-POL,Medium,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-RL-POL,1-M-RBA-SS-L-RL-POL,Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-RL-POL,1-M-RBA-SS-XL-RL-POL,Extra Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-RL-POL,1-M-RBA-SS-2XL-RL-POL,2X Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-M-RBA-SS-XS-RL-POL,1-M-RBA-SS-3XL-RL-POL,3X Large ,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-LS-XS-SL-POL,1-W-RBA-LS-XS-SL-POL,Extra Small,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-SL-POL,1-W-RBA-LS-S-SL-POL,Small,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-SL-POL,1-W-RBA-LS-M-SL-POL,Medium,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-SL-POL,1-W-RBA-LS-L-SL-POL,Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-SL-POL,1-W-RBA-LS-XL-SL-POL,Extra Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-SL-POL,1-W-RBA-LS-2XL-SL-POL,2X Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-SL-POL,1-W-RBA-LS-3XL-SL-POL,3X Large ,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-RL-POL,1-W-RBA-LS-XS-RL-POL,Extra Small,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-RL-POL,1-W-RBA-LS-S-RL-POL,Small,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-RL-POL,1-W-RBA-LS-M-RL-POL,Medium,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-RL-POL,1-W-RBA-LS-L-RL-POL,Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-RL-POL,1-W-RBA-LS-XL-RL-POL,Extra Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-RL-POL,1-W-RBA-LS-2XL-RL-POL,2X Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-LS-XS-RL-POL,1-W-RBA-LS-3XL-RL-POL,3X Large ,Polyester,,Red / Black Arrow,18.75,0,0,0,0
1-W-RBA-SS-XS-SL-POL,1-W-RBA-SS-XS-SL-POL,Extra Small,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-SL-POL,1-W-RBA-SS-S-SL-POL,Small,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-SL-POL,1-W-RBA-SS-M-SL-POL,Medium,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-SL-POL,1-W-RBA-SS-L-SL-POL,Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-SL-POL,1-W-RBA-SS-XL-SL-POL,Extra Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-SL-POL,1-W-RBA-SS-2XL-SL-POL,2X Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-SL-POL,1-W-RBA-SS-3XL-SL-POL,3X Large ,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-RL-POL,1-W-RBA-SS-XS-RL-POL,Extra Small,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-RL-POL,1-W-RBA-SS-S-RL-POL,Small,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-RL-POL,1-W-RBA-SS-M-RL-POL,Medium,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-RL-POL,1-W-RBA-SS-L-RL-POL,Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-RL-POL,1-W-RBA-SS-XL-RL-POL,Extra Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-RL-POL,1-W-RBA-SS-2XL-RL-POL,2X Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
1-W-RBA-SS-XS-RL-POL,1-W-RBA-SS-3XL-RL-POL,3X Large ,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-LS-XS-SL-POL,2-M-RBA-LS-S-SL-POL,Small,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-SL-POL,2-M-RBA-LS-M-SL-POL,Medium,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-SL-POL,2-M-RBA-LS-L-SL-POL,Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-SL-POL,2-M-RBA-LS-XL-SL-POL,Extra Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-SL-POL,2-M-RBA-LS-2XL-SL-POL,2X Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-SL-POL,2-M-RBA-LS-3XL-SL-POL,3X Large ,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-RL-POL,2-M-RBA-LS-S-RL-POL,Small,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-RL-POL,2-M-RBA-LS-M-RL-POL,Medium,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-RL-POL,2-M-RBA-LS-L-RL-POL,Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-RL-POL,2-M-RBA-LS-XL-RL-POL,Extra Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-RL-POL,2-M-RBA-LS-2XL-RL-POL,2X Large,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-LS-XS-RL-POL,2-M-RBA-LS-3XL-RL-POL,3X Large ,Polyester,,Red / Black Arrow,18.75,0,0,0,0
2-M-RBA-SS-XS-SL-POL,2-M-RBA-SS-S-SL-POL,Small,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-SS-XS-SL-POL,2-M-RBA-SS-M-SL-POL,Medium,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-SS-XS-SL-POL,2-M-RBA-SS-L-SL-POL,Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-SS-XS-SL-POL,2-M-RBA-SS-XL-SL-POL,Extra Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-SS-XS-SL-POL,2-M-RBA-SS-2XL-SL-POL,2X Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-SS-XS-SL-POL,2-M-RBA-SS-3XL-SL-POL,3X Large ,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-SS-XS-RL-POL,2-M-RBA-SS-S-RL-POL,Small,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-SS-XS-RL-POL,2-M-RBA-SS-M-RL-POL,Medium,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-SS-XS-RL-POL,2-M-RBA-SS-L-RL-POL,Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-SS-XS-RL-POL,2-M-RBA-SS-XL-RL-POL,Extra Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
2-M-RBA-SS-XS-RL-POL,2-M-RBA-SS-2XL-RL-POL,2X Large,Polyester,,Red / Black Arrow,17.45,0,0,0,0
